,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
1764,636,COD,NGDPDPC,Democratic Republic of the Congo,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2730.7,2301.28,2422.24,1891.28,1221.72,1080.9,1174.02,1076.0,1206.85,1188.85,1192.38,1120.91,973.196,1222.44,639.608,601.803,750.736,657.549,470.218,416.975,404.972,149.63,174.848,175.429,193.614,220.292,254.093,287.023,323.588,296.167,333.637,387.283,425.231,458.183,486.816,497.277,465.034,466.599,560.811,580.695,543.834,593.558,622.068,655.062,689.719,726.239,758.871,2020.0
1809,634,COG,NGDPDPC,Republic of Congo,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1362.75,1083.72,916.547,808.393,721.033,717.264,951.697,1121.61,1157.52,1150.77,1310.37,1326.74,1398.92,1249.63,839.501,973.005,1097.23,967.806,823.561,949.351,1268.42,1037.33,1109.28,1255.57,1617.33,2058.3,2436.38,2586.3,3346.18,2722.04,3597.96,4175.34,4607.39,4559.73,4438.24,2873.72,2395.18,2555.44,3062.92,2800.29,2206.17,2655.72,2704.46,2746.97,2902.65,2938.0,2952.43,2018.0
1854,238,CRI,NGDPDPC,Costa Rica,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2108.75,1111.35,1071.94,1257.36,1421.16,1478.37,1611.32,1612.56,1598.04,1763.48,1880.75,2305.41,2684.09,2926.91,3110.15,3336.71,3277.61,3450.91,3653.15,3715.41,3941.14,4041.94,4122.83,4227.82,4483.59,4756.34,5309.27,6194.05,6993.9,6879.27,8268.86,9270.57,10107.45,10764.53,10853.64,11635.2,11986.92,12185.26,12428.92,12623.19,12056.96,11860.22,12294.13,12883.88,13509.16,14140.21,14853.31,2020.0
1899,662,CIV,NGDPDPC,CÙte d'Ivoire,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1736.22,1406.87,1215.25,1043.54,1012.12,993.889,1280.03,1355.59,1357.33,1248.33,1327.01,1240.0,1268.08,1142.98,835.236,1073.95,1152.48,1084.69,1137.46,1088.34,920.472,935.446,1009.64,1216.94,1282.22,1287.97,1308.58,1458.24,1697.05,1657.6,1650.96,1660.45,1686.73,1919.16,2115.19,1932.22,1971.62,2066.85,2265.29,2227.98,2271.38,2489.1,2645.56,2820.36,2999.21,3185.31,3369.66,2015.0
1989,423,CYP,NGDPDPC,Cyprus,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",4549.65,4352.56,4452.72,4399.28,4575.71,4824.74,6057.98,7188.31,8204.41,8635.88,10360.13,10413.86,12158.76,11342.56,12525.48,15397.12,15260.55,14324.09,15181.64,15379.99,14464.82,14905.02,16188.53,20389.34,23969.82,25527.08,27448.57,31774.25,36009.75,32650.44,31439.29,32819.47,28993.69,27601.85,26995.34,23428.72,24692.5,26580.49,29300.33,28487.98,26784.89,29486.28,30995.78,32875.53,34495.44,36206.53,38034.16,2020.0
2079,128,DNK,NGDPDPC,Denmark,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",13886.37,12076.17,11801.27,11852.89,11561.77,12259.28,17215.43,21349.95,22528.11,21913.16,26920.58,27052.65,29622.47,27640.5,30050.88,35471.26,35732.69,32897.57,33426.97,33492.35,30798.72,30806.61,33275.56,40512.05,46571.28,48872.1,52121.25,58641.19,64531.12,58286.54,58177.16,61864.09,58623.41,61325.58,62729.5,53478.5,54862.85,57772.55,61724.49,59861.61,61153.92,67919.59,70769.47,74314.29,78079.21,81950.18,85818.7,2019.0
2214,243,DOM,NGDPDPC,Dominican Republic,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1534.32,1677.45,1545.1,1562.13,2397.6,1022.61,1212.35,1245.27,1113.84,1230.74,1123.24,1365.23,1573.69,1741.67,1916.44,2141.06,2309.92,2495.03,2658.54,2674.83,2894.3,3007.38,3158.39,2460.55,2540.85,4008.36,4188.72,4803.47,5194.8,5151.17,5688.75,6063.35,6274.87,6413.93,6805.66,7139.51,7521.27,7874.94,8340.96,8595.61,7553.51,8491.62,9158.02,9732.88,10338.38,10984.13,11664.19,2019.0
2259,248,ECU,NGDPDPC,Ecuador,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2097.14,2087.38,2026.38,1732.5,1794.73,2044.31,1461.92,1332.15,1234.67,1182.53,1173.13,1286.62,1375.71,1572.84,1858.32,1980.37,2037.13,2253.23,2257.86,1598.77,1461.84,1909.42,2180.39,2434.98,2700.12,3025.01,3351.48,3588.31,4267.47,4241.94,4633.25,5192.88,5664.89,6030.5,6347.0,6099.35,6046.3,6216.61,6318.48,6260.6,5642.74,5884.15,6107.6,6247.54,6400.01,6561.66,6727.38,2020.0
2304,469,EGY,NGDPDPC,Egypt,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",580.042,617.659,711.351,846.388,925.97,1049.33,1132.46,1585.22,1858.03,2266.44,1870.85,923.843,825.448,897.202,968.914,1098.09,1209.49,1327.41,1454.96,1518.2,1636.75,1566.2,1355.28,1252.4,1195.6,1331.36,1563.74,1862.16,2271.23,2578.88,2922.8,3077.34,3379.01,3404.34,3520.36,3731.18,3653.67,2484.54,2577.27,3056.98,3600.84,3851.75,4176.6,4449.8,4718.11,5004.58,5329.68,2020.0
2349,253,SLV,NGDPDPC,El Salvador,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",827.158,721.104,706.494,672.516,488.784,471.502,469.937,472.147,543.469,611.47,914.131,983.18,1073.31,1216.7,1380.71,1585.11,1684.79,1778.84,1886.36,1930.62,2001.54,2072.3,2124.11,2209.5,2278.43,2428.57,2631.82,2786.16,2933.4,2858.48,2983.23,3266.01,3428.41,3509.53,3589.04,3705.58,3805.99,3910.26,4052.62,4167.44,3798.83,4244.3,4475.18,4626.44,4767.74,4894.17,5011.22,2019.0
2394,642,GNQ,NGDPDPC,Equatorial Guinea,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",123.403,109.806,121.292,126.408,130.117,205.657,241.443,284.263,296.908,253.241,312.102,299.071,351.662,343.493,245.881,333.846,527.121,965.017,777.254,1250.99,1885.99,2616.49,3107.85,5424.13,8214.07,10810.45,12743.35,15782.69,22834.44,16596.74,17153.17,21480.0,21556.42,20252.75,19271.29,11217.99,9202.54,9624.53,9968.09,8394.42,7136.81,8625.76,8058.55,7886.88,7846.44,7722.7,7689.31,2015.0
2529,734,SWZ,NGDPDPC,Eswatini,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1353.87,1390.76,1208.99,1207.84,999.523,762.131,936.249,1172.28,1332.88,1306.67,1552.21,1567.76,1699.81,1750.16,1859.52,2171.72,2012.45,2105.17,1914.24,1861.5,1818.67,1599.21,1473.72,2235.68,2797.02,3174.59,3262.22,3402.16,3214.49,3479.71,4263.91,4603.2,4628.25,4326.0,4133.03,3765.92,3513.8,4031.06,4225.91,4009.99,3532.55,3965.43,4164.29,4284.71,4435.94,4596.44,4965.45,2017.0
2574,644,ETH,NGDPDPC,Ethiopia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",215.178,215.599,220.557,237.661,217.423,246.507,247.981,256.699,257.56,262.233,269.082,287.651,293.35,176.465,151.965,152.658,155.121,152.171,134.226,128.213,129.678,125.722,116.789,120.873,138.553,165.218,198.344,249.209,334.145,397.808,360.829,379.381,493.321,535.264,613.101,702.767,790.82,829.313,852.011,968.253,994.197,939.511,,,,,,2016.0
2619,819,FJI,NGDPDPC,Fiji,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2056.07,2062.16,1941.77,1781.08,1828.86,1744.39,1954.09,1776.9,1672.49,1747.12,1959.19,2012.45,2208.96,2339.82,2590.93,2775.12,2975.91,2905.47,2282.25,2656.26,2286.99,2238.55,2467.53,3079.61,3601.62,3943.27,4041.49,4405.16,4535.43,3673.96,4004.67,4797.05,5017.72,5268.16,5611.19,5385.52,5620.58,6049.89,6272.73,6142.93,4995.16,5127.44,5507.13,6053.59,6548.09,6954.05,7305.72,2017.0
2664,172,FIN,NGDPDPC,Finland,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",11257.8,10990.45,11036.94,10545.06,10889.93,11488.75,14998.34,18632.08,22122.56,24040.64,28489.57,25646.58,22496.24,17661.59,20429.39,26347.51,25833.03,24759.98,26074.07,26241.8,24379.78,25001.18,27008.26,32961.92,37816.08,39147.22,41308.62,48590.2,53897.91,47541.75,46647.0,51263.57,47850.56,50006.02,50434.79,42867.09,43865.76,46437.21,50033.31,48716.22,48786.03,53522.57,56832.6,59545.36,62432.4,65676.15,68389.28,2020.0
2709,132,FRA,NGDPDPC,France,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",13052.06,11393.07,10764.18,10245.0,9667.52,10028.46,13922.96,16776.52,18204.1,18218.7,22432.06,22329.53,24538.41,23059.19,24215.69,27721.67,27716.21,24999.79,25783.48,25517.13,23149.27,23229.18,25058.79,30628.86,34980.08,36000.92,37762.46,42998.45,46927.31,43079.37,42100.29,45378.3,42348.74,44130.83,44545.72,37918.77,38332.68,40053.62,43021.38,41989.67,40298.85,45028.27,47952.13,49974.95,51873.76,53661.16,55393.83,2020.0
2754,646,GAB,NGDPDPC,Gabon,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",6093.62,5376.62,4930.53,4619.02,4346.39,4478.47,5735.36,4245.96,4581.14,4899.23,6815.63,5993.32,6015.51,5677.62,4293.94,4956.84,5552.92,5068.09,4161.62,4222.73,4477.32,4065.93,4210.28,5015.6,5837.62,6942.7,7271.09,8652.15,10418.28,7856.85,8933.31,10893.46,9903.41,9760.75,9746.79,7453.11,7082.22,7370.35,8220.5,8111.34,7277.37,8569.22,9083.63,9276.92,9532.13,9899.51,10396.01,2004.0
2799,648,GMB,NGDPDPC,The Gambia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1007.79,907.551,827.984,800.7,552.842,645.904,484.263,623.605,695.347,701.786,790.827,801.579,830.589,840.415,804.334,815.289,826.192,818.814,815.332,811.257,766.199,737.063,631.566,581.319,642.755,665.721,662.362,780.379,924.514,833.282,860.639,762.761,742.78,700.515,607.429,649.511,683.998,676.656,729.035,768.921,769.661,819.22,846.506,893.571,942.071,995.044,1045.86,2018.0
2889,134,DEU,NGDPDPC,Germany,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",11109.74,9329.59,9014.98,9025.21,8537.77,8678.85,12387.01,15411.53,16514.65,16232.12,20249.14,23453.06,26538.04,25602.96,27233.63,31829.61,30664.39,27170.75,27528.16,26984.24,23924.88,23869.77,25460.33,30668.85,34534.81,35020.2,36894.47,42299.86,46367.86,42338.84,42379.71,46697.38,43883.39,46299.37,48035.8,41107.22,42124.45,44636.7,47995.38,46800.18,46215.6,50787.86,54653.0,57208.89,59728.2,62235.56,64800.87,2020.0
2934,652,GHA,NGDPDPC,Ghana,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",3489.41,5537.34,6271.39,4114.17,1391.7,1213.37,1094.38,895.168,930.218,924.054,1045.58,1142.78,1102.83,881.064,793.783,918.725,950.0,945.574,1002.59,1012.27,606.494,630.69,714.412,860.458,973.275,1151.29,1320.27,1520.63,1688.06,1477.63,1757.03,2131.73,2197.89,2405.78,2003.71,1784.25,1982.24,2086.6,2275.77,2265.71,2225.51,2413.1,2556.51,2666.59,2787.11,2919.42,3053.53,2018.0
2979,174,GRC,NGDPDPC,Greece,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",5898.16,5376.98,5576.51,5008.02,4854.24,4791.75,5623.16,6522.42,7568.29,7812.78,9597.71,10196.17,11139.45,10363.63,11029.1,12887.89,13660.51,13370.35,13412.55,13784.36,12164.72,12473.29,14065.79,18378.28,21829.5,22417.64,24648.87,28656.23,31902.01,29577.64,26743.4,25437.01,21845.97,21679.67,21567.97,17997.4,17879.71,18578.29,19769.33,19147.46,17657.1,19827.16,21155.31,22314.03,23393.11,24491.86,25534.64,2020.0
3024,328,GRD,NGDPDPC,Grenada,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1245.62,1276.37,1346.87,1372.67,1477.92,1678.09,1872.46,2162.55,2408.73,2757.87,2887.01,3117.9,3192.22,3153.81,3272.55,3411.98,3632.68,3861.38,4370.62,4705.81,5056.98,5041.02,5213.8,5682.71,5741.65,6644.22,6658.22,7213.0,7832.37,7290.82,7258.18,7291.74,7444.08,7789.62,8370.03,9096.54,9628.26,10152.83,10466.81,10608.38,9130.37,9575.34,10194.01,10878.13,11568.88,12117.26,12658.32,2019.0
3069,258,GTM,NGDPDPC,Guatemala,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1070.28,1140.22,1126.19,1139.96,1163.06,1338.72,705.755,796.957,841.769,946.757,808.879,966.003,1045.43,1110.0,1228.97,1348.88,1408.23,1559.64,1656.36,1527.24,1555.64,1654.95,1795.77,1847.29,1951.8,2151.74,2336.96,2556.76,2873.09,2654.1,2836.06,3172.12,3267.79,3397.63,3632.1,3825.88,3982.02,4233.01,4240.55,4371.27,4317.45,4542.25,4767.44,4927.43,5162.97,5416.34,5687.76,2020.0
3159,654,GNB,NGDPDPC,Guinea-Bissau,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",370.185,463.692,516.549,570.682,388.702,559.368,534.912,444.504,406.033,478.384,571.817,787.213,843.597,636.881,344.118,725.815,676.103,628.438,517.661,496.411,327.943,338.362,374.5,435.072,447.804,482.181,467.998,543.408,672.251,613.569,644.344,775.206,688.497,711.927,712.826,707.897,748.089,864.141,866.451,810.558,789.856,858.04,907.339,972.935,1040.9,1112.56,1186.06,2017.0
3204,336,GUY,NGDPDPC,Guyana,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1101.86,1055.84,904.864,921.541,861.055,924.305,1053.7,982.258,1125.87,1146.24,950.968,1036.88,1145.78,1392.98,1626.9,1832.4,2048.53,2161.65,2035.86,2010.77,2017.2,2023.62,2092.96,2144.11,2233.0,2305.91,2551.77,2982.22,3329.64,3457.37,3837.3,4402.78,5360.28,5476.74,5402.7,5579.97,5796.82,6104.16,6120.54,6594.38,6952.7,9369.01,12426.39,15152.58,15767.57,16563.39,17509.34,2019.0
3249,263,HTI,NGDPDPC,Haiti,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",447.907,484.33,494.856,521.763,567.915,619.461,676.077,327.179,212.61,192.614,240.23,211.528,124.533,147.025,397.214,618.383,626.299,706.797,773.837,847.945,794.059,720.822,684.333,540.556,660.218,773.35,794.79,991.684,1074.36,1168.75,1175.2,1269.35,1316.5,1408.81,1408.67,1359.21,1263.43,1337.16,1441.86,1277.21,1235.48,1691.83,1560.23,1619.04,1650.35,1696.4,1745.55,2003.0
3294,268,HND,NGDPDPC,Honduras,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",955.25,1017.07,1015.88,1044.2,1092.45,1161.92,1180.46,1249.59,1351.37,1467.03,841.249,822.855,891.443,888.614,845.738,948.437,888.005,948.716,1023.4,1003.07,1093.11,1133.19,1134.07,1158.18,1217.82,1308.09,1430.06,1583.05,1739.36,1789.71,1904.35,2088.31,2144.34,2102.6,2206.06,2302.2,2342.02,2451.94,2506.62,2567.97,2396.69,2602.17,2712.44,2821.8,2935.21,3057.54,3191.61,2019.0
3339,532,HKG,NGDPDPC,Hong Kong SAR,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",5703.96,5995.18,6139.01,5590.16,6170.5,6490.37,7380.12,9015.2,10527.46,12012.63,13374.31,15297.58,17710.51,20065.68,22194.01,23070.54,24698.96,27214.6,25649.09,24969.01,25574.49,25166.9,24731.08,23856.48,24873.9,26551.77,28028.16,30494.55,31487.94,30593.99,32421.36,34955.15,36623.75,38233.35,40185.3,42325.35,43491.31,46032.29,48313.14,48268.22,46657.2,49485.08,51895.03,54237.7,56619.57,59126.85,61800.65,2020.0
3384,944,HUN,NGDPDPC,Hungary,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2151.47,2207.13,2249.98,2046.4,1989.9,2022.96,2338.8,2582.85,2838.56,2909.7,3312.34,3350.24,3733.45,3871.07,4170.57,4491.22,4520.76,4591.49,4738.02,4786.25,4619.29,5269.61,6644.61,8410.77,10275.77,11188.45,11469.41,13904.83,15742.79,13035.62,13173.21,14195.85,12935.51,13665.53,14251.8,12690.17,13069.23,14590.9,16407.35,16729.13,15866.22,18527.59,20380.16,22174.26,23863.29,25422.59,26975.87,2020.0
3429,176,ISL,NGDPDPC,Iceland,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",15133.1,15454.71,14008.88,11865.27,12139.43,12517.15,16585.86,22795.64,24840.13,22646.59,25651.42,27183.02,27383.23,23749.38,24142.7,26711.55,27914.45,28048.85,31219.8,32577.64,32344.36,29061.34,32516.44,39620.41,47579.94,57405.56,58238.89,70375.33,57296.25,41188.91,43293.02,47798.81,46159.8,50100.08,54864.16,53227.63,62530.42,73085.13,75382.6,69631.27,59643.09,68843.65,72317.58,73881.65,76323.21,80325.24,84467.26,2018.0
3474,534,IND,NGDPDPC,India,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",271.031,274.726,277.965,296.291,281.099,302.945,315.161,346.171,357.799,352.182,374.002,308.37,322.512,306.44,352.172,380.321,406.968,422.809,420.573,449.725,451.114,459.473,479.063,556.326,638.787,726.918,814.353,1046.9,1019.51,1121.25,1384.17,1458.11,1443.88,1449.61,1573.88,1605.61,1732.05,1980.69,1996.95,2098.93,1929.68,2116.44,2312.9,2478.62,2649.21,2829.65,3018.1,2013.0
3519,536,IDN,NGDPDPC,Indonesia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",673.239,736.992,741.946,659.474,672.201,658.217,610.234,562.902,621.934,696.874,770.757,847.573,907.767,1013.06,1115.61,1254.02,1394.5,1308.11,572.09,829.574,870.154,834.139,1002.91,1186.85,1280.7,1403.88,1764.79,2064.23,2418.04,2464.96,3178.13,3688.53,3744.53,3684.0,3533.61,3367.69,3605.72,3885.47,3947.25,4196.3,3921.62,4224.98,4538.15,4888.9,5205.48,5529.56,5870.63,2020.0
3564,429,IRN,NGDPDPC,Islamic Republic of Iran,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2741.02,2740.5,3020.64,3709.15,3774.63,3788.88,4257.54,5602.03,5931.25,6955.85,10797.11,5357.88,884.443,1137.1,1413.21,1990.36,2694.67,3042.98,3312.42,4332.75,5648.12,4842.26,1947.97,2256.51,2744.11,3239.14,3765.88,4905.24,5612.15,5656.19,6564.06,7719.43,5159.2,5199.85,5519.14,4844.5,5195.91,5471.79,5543.9,6980.74,9928.19,12725.04,13243.34,13716.84,14218.14,14739.1,15274.04,2019.0
3654,178,IRL,NGDPDPC,Ireland,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",6252.21,5886.37,6078.14,5839.83,5591.81,5934.55,7993.15,9419.51,10365.28,10754.62,13644.79,13748.2,15331.89,14262.8,15455.35,19086.8,20781.39,22468.61,24202.5,26233.64,26186.26,28120.1,32482.08,40940.14,47389.26,50476.48,53738.84,60770.05,60989.98,51943.47,48612.2,52116.93,49000.81,51459.0,55499.03,61861.2,62632.81,69486.55,78837.74,80632.33,85205.5,102394.02,108162.69,114839.26,121081.09,127640.06,134412.12,2020.0
3699,436,ISR,NGDPDPC,Israel,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",6096.71,6413.92,6752.81,7374.49,6892.4,6294.15,7629.98,8966.97,10925.93,10928.61,12502.88,13354.94,14407.21,14107.14,15698.65,18154.26,19391.93,19705.4,19439.25,19152.87,21071.76,20324.93,18449.18,18998.84,19919.02,20594.66,21859.44,24966.23,29659.79,27793.38,30791.28,33787.43,32681.2,36515.12,37864.41,35822.86,37341.6,40790.93,42079.34,43965.66,44181.17,49840.25,52504.19,54444.87,56247.48,57972.97,59647.13,2020.0
3744,136,ITA,NGDPDPC,Italy,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",8548.18,7739.54,7642.78,7925.74,7830.36,8082.89,11446.01,14366.8,15913.07,16538.74,20624.44,21766.81,23085.99,18548.32,19124.22,20675.32,23094.4,21858.43,22348.03,22029.7,20153.07,20505.91,22386.26,27580.46,31342.81,32031.43,33448.09,37828.36,40818.99,36982.81,35815.62,38276.03,34743.73,35534.99,35836.18,30463.7,31190.79,32648.76,34921.01,33521.34,31604.43,35584.88,38168.69,39831.37,41252.8,42688.76,44059.79,2019.0
3789,343,JAM,NGDPDPC,Jamaica,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1214.38,1310.5,1479.51,1289.23,948.0,878.359,1034.77,1158.6,1372.73,1588.56,1971.7,1799.77,1804.41,2249.32,2234.8,2660.15,2975.13,3347.37,3467.54,3473.44,3510.58,3529.71,3709.57,3586.44,3855.67,4241.4,4494.63,4829.3,5134.25,4507.19,4894.37,5332.52,5448.46,5238.15,5105.51,5204.83,5183.46,5413.03,5729.76,5781.79,5102.76,5421.64,5697.35,5931.29,6178.47,6431.85,6681.14,2019.0
