,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
1761,636,COD,NGDPRPC,Democratic Republic of the Congo,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",333243.29,325644.64,313808.94,308067.31,312673.28,304089.7,308270.65,306393.92,297983.89,284829.57,257619.61,228327.56,196633.63,163654.4,148115.63,147362.82,140520.17,126341.87,118676.48,111504.55,99853.2,95086.15,95056.45,97326.03,100667.43,103494.98,105549.21,108557.22,111579.29,111020.75,115016.21,118888.13,123134.56,129202.1,136819.71,141529.89,140245.16,140808.21,144266.04,145875.3,143815.46,146209.14,149747.64,154915.88,160611.5,166387.85,170416.76,2020.0
1806,634,COG,NGDPRPC,Republic of Congo,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",884594.48,880524.82,874743.77,868851.07,862854.01,856759.6,850574.58,844305.45,998452.88,1139387.51,1116275.05,1120127.4,1138493.65,1125337.43,1082503.42,1097976.07,1108638.97,1070740.07,1138114.67,1069522.26,1166065.05,1082762.08,1066759.95,1045514.42,1018002.99,1084658.59,1142714.16,1041107.42,1079769.33,1176024.59,1261286.55,1257667.82,1349043.87,1306763.72,1360521.81,1280210.12,1115317.85,1040526.26,965953.51,938330.56,840660.19,818810.91,817238.59,821033.02,855409.45,849649.14,835041.06,2018.0
1851,238,CRI,NGDPRPC,Costa Rica,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3615044.36,3428880.06,3086552.67,3084752.15,3237965.83,3165710.88,3243357.43,3304327.8,3327112.83,3425771.35,3463509.29,3461208.33,3697264.41,3858440.66,3916059.64,3964492.4,3911123.66,4021634.77,4205326.93,4279031.85,4476639.06,4465105.02,4538417.86,4660231.74,4789750.69,4905287.85,5186662.81,5532922.99,5711263.48,5578728.73,5768604.91,5945878.45,6155776.43,6229208.96,6369693.78,6522949.67,6716387.34,6915180.15,7017097.21,7100408.81,6741426.86,6931907.67,7100292.58,7244698.31,7392040.98,7549695.89,7718184.83,2020.0
1896,662,CIV,NGDPRPC,CÙte d'Ivoire,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",1604945.97,1624037.58,1566607.21,1453533.55,1385722.25,1382116.3,1393719.65,1335006.61,1337746.71,1323393.85,1257592.95,1209588.59,1160854.2,1054588.7,1025663.38,1052240.33,1106475.74,1140151.59,1166051.47,1154885.65,1102337.22,1075706.78,1030962.8,991175.92,977958.05,969581.99,959336.58,951529.45,950999.36,957037.68,951605.5,882439.38,953516.41,1015522.32,1076830.55,1142352.07,1193426.76,1248790.09,1301009.07,1347060.6,1339114.78,1382919.24,1435081.74,1488586.45,1542216.18,1594779.56,1647628.01,2015.0
1986,423,CYP,NGDPRPC,Cyprus,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",9448.23,9615.51,10105.43,10504.6,11278.97,11676.71,11953.65,12668.15,13579.41,14465.6,15217.19,14930.32,15908.63,15631.01,16211.09,17643.19,17565.47,17759.37,18596.6,19307.27,20232.82,20819.76,21350.2,21659.33,22459.06,23222.43,23959.39,24718.7,25012.59,23874.87,23695.46,23206.88,21828.14,20306.67,20118.3,21035.22,22354.8,23329.15,24283.65,24697.37,23117.33,23888.91,24400.14,24838.97,25180.92,25501.97,25806.49,2020.0
2076,128,DNK,NGDPRPC,Denmark,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",204624.5,203201.06,210874.65,216458.09,225678.92,234763.19,246018.93,246234.29,246000.69,247554.57,250924.51,253882.81,258071.97,257170.29,270039.77,277200.57,283335.05,291235.03,296570.64,304239.5,314670.49,316121.33,316465.72,316800.93,324401.04,331152.45,343088.73,344955.21,341393.6,322546.64,327188.03,330016.68,329593.18,331362.35,335244.57,341130.25,349274.98,356528.5,361586.46,367649.02,359039.17,371567.96,381570.28,387657.15,393454.61,399338.78,405310.94,2019.0
2211,243,DOM,NGDPRPC,Dominican Republic,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",82278.53,83879.51,83360.99,85198.73,84239.5,80496.67,81332.91,87411.07,87216.01,89081.52,82580.95,81932.6,89486.14,94336.8,95130.61,98870.41,103102.61,110502.85,116056.57,121108.56,124914.25,126254.68,130178.85,126700.36,128305.22,138672.26,149670.32,158971.8,162207.87,161987.38,173673.57,177217.3,180137.13,186916.65,198094.78,209763.3,221626.64,229822.17,243547.01,253587.51,234492.47,254588.14,266263.43,277219.88,288514.52,300237.17,312363.67,2019.0
2256,248,ECU,NGDPRPC,Ecuador,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3055.52,3086.11,3036.95,2871.62,2912.64,2961.73,2975.8,2728.7,2938.24,2875.59,2893.66,2972.88,3012.25,3007.05,3071.77,3081.91,3081.98,3164.89,3219.57,3022.51,3010.6,3062.26,3119.79,3150.35,3350.59,3484.32,3574.37,3588.31,3748.42,3701.72,3762.34,3990.79,4146.8,4281.92,4374.08,4310.79,4193.55,4229.35,4221.86,4162.57,3786.75,3838.68,3918.22,3961.51,4007.99,4061.23,4115.19,2020.0
2301,469,EGY,NGDPRPC,Egypt,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16597.49,16493.74,17226.33,18257.24,19188.91,20034.49,20457.9,20873.43,21271.18,21434.28,21741.27,21747.89,21370.67,21316.51,21775.22,22238.11,22847.07,23675.99,24963.37,25938.53,26736.93,27128.12,27445.89,27739.26,28332.71,29013.55,30355.16,31888.35,33443.34,34232.48,35171.25,34991.55,34903.37,35160.86,35268.96,35900.99,36638.15,36449.58,37635.43,39004.04,39604.27,40121.87,41387.79,42859.4,44424.17,46065.69,47771.08,2020.0
2346,253,SLV,NGDPRPC,El Salvador,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2613.04,2435.83,2264.45,2285.6,2301.91,2297.73,2278.86,2308.17,2318.91,2304.76,2374.85,2377.89,2510.01,2620.14,2707.84,2802.41,2794.83,2854.22,2903.89,2942.83,2954.2,2960.46,2989.43,3020.06,3031.88,3099.45,3219.51,3265.26,3320.61,3237.66,3291.81,3402.72,3483.14,3545.02,3589.04,3657.66,3732.32,3797.27,3869.12,3950.62,3618.91,3925.94,4044.75,4118.85,4190.42,4254.89,4309.99,2019.0
2391,642,GNQ,NGDPRPC,Equatorial Guinea,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",169547.71,169543.17,161020.95,156251.69,146809.44,156144.4,145558.7,146504.11,145851.25,139949.66,139227.27,133194.27,171498.53,183214.14,206746.3,252369.31,371246.3,885706.52,1062502.74,1289987.78,2607702.56,4006998.65,4601566.3,5052891.12,6313956.41,6539132.75,6657451.18,7331422.78,8247593.9,7984256.05,6950667.86,7082533.27,7344060.67,6747182.62,6501174.4,5677839.44,4981859.37,4528245.76,4096528.26,3720740.01,3422476.68,3451307.03,3157282.81,3017397.81,2899873.69,2738518.46,2605337.8,2015.0
2526,734,SWZ,NGDPRPC,Eswatini,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",17066.4,17717.48,17465.98,16864.91,16730.53,16442.43,18720.66,19720.01,20314.76,21361.31,22679.99,22441.4,22637.41,22879.89,22982.57,23611.43,23993.67,24191.25,24586.62,25075.13,25279.76,25311.55,26179.56,26949.89,27676.69,29076.83,30548.3,31625.27,31652.69,31915.41,32888.19,33387.37,34938.14,36032.31,36107.4,36647.0,36795.17,37284.04,37794.11,38263.37,36942.59,37110.53,37330.47,37585.81,37917.11,38311.72,38727.37,2017.0
2571,644,ETH,NGDPRPC,Ethiopia,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",6409.17,6258.23,6143.05,6422.0,6074.27,5209.68,5534.12,6102.74,5942.95,5725.17,5681.69,5095.99,4486.7,4917.85,4925.83,5066.54,5583.54,5580.71,5201.86,5381.98,5755.61,6001.48,5932.87,5472.69,5958.08,6538.79,7106.0,7743.18,8474.82,9175.5,9988.29,10951.72,11717.05,12674.25,13759.54,14951.32,15893.13,17239.93,18275.47,19613.22,20473.65,20551.97,,,,,,2016.0
2616,819,FJI,NGDPRPC,Fiji,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",6625.38,6855.87,6608.01,6172.82,6653.67,6303.48,6657.69,6154.22,6359.94,7101.5,7452.88,7193.55,7571.7,7707.31,8037.01,8181.97,8508.65,8244.3,8291.43,8948.45,8733.98,8837.29,9056.34,9065.43,9489.11,9301.64,9413.93,9266.2,9313.83,9139.46,9368.77,9576.09,9665.38,10075.4,10590.21,11018.01,11188.11,11684.32,12062.89,11942.93,10009.43,9556.31,10092.39,10865.66,11500.24,11950.31,12284.38,2017.0
2661,172,FIN,NGDPRPC,Finland,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",21723.04,21928.3,22490.84,23051.42,23654.61,24371.67,24949.85,25759.29,27030.46,28315.14,28260.79,26469.06,25441.63,25143.31,26021.92,27008.36,27899.91,29577.66,31100.67,32385.36,34177.85,35003.28,35506.36,36138.56,37484.49,38402.32,39804.74,41744.34,41884.85,38316.18,39351.37,40174.68,39422.79,38884.22,38567.53,38632.04,39605.58,40751.21,41143.05,41659.55,40408.0,41569.04,42771.31,43416.81,43974.08,44549.48,45138.66,2020.0
2706,132,FRA,NGDPRPC,France,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",21552.9,21669.72,22063.59,22222.93,22494.7,22747.87,23153.14,23646.05,24600.14,25561.31,26192.53,26317.13,26581.28,26312.71,26835.82,27346.37,27638.26,28185.88,29113.93,29966.95,31000.8,31405.09,31533.83,31579.62,32179.88,32487.53,33104.3,33689.23,33543.36,32436.71,32875.25,33448.03,33411.1,33446.57,33598.46,33804.48,34062.37,34802.22,35330.82,35900.26,32963.69,34942.76,36216.24,36772.88,37217.27,37630.54,38042.03,2020.0
2751,646,GAB,NGDPRPC,Gabon,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",3468940.43,3258499.4,3319088.09,3312613.84,3400129.1,3519898.87,3371801.46,2791139.14,2826643.14,3192573.19,3284690.67,3376897.9,3173489.1,3220656.08,3258762.1,3337412.65,3374044.38,3480643.36,3513848.14,3121559.56,2988073.0,2977859.58,2910653.15,2887961.75,2849073.91,2757724.87,2639126.58,2724521.4,2670254.35,2513868.39,2573697.75,2655316.03,2692436.15,2734071.18,2755316.96,2770489.72,2757563.53,2708570.88,2694349.11,2762629.72,2676699.83,2682077.6,2752596.0,2806561.12,2867629.97,2931901.92,3001073.55,2004.0
2796,648,GMB,NGDPRPC,The Gambia,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",31226.21,26609.68,30987.18,33823.42,30018.37,29891.28,29395.55,29031.32,28365.43,28431.23,28869.88,28335.47,27702.11,27173.02,25370.64,25420.48,25397.25,24639.94,25444.73,26245.99,26843.34,27503.27,25772.93,26677.15,27667.45,26190.5,25264.29,25264.73,26059.64,26982.2,27733.11,24720.74,25239.91,25188.84,24094.09,24328.8,24071.34,24494.18,25503.61,26298.24,25479.41,25938.82,26692.54,27598.23,28534.68,29313.22,30049.69,2018.0
2886,134,DEU,NGDPRPC,Germany,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",21903.88,21886.81,21729.81,22144.87,22863.03,23422.05,23971.74,24319.59,25075.36,25798.77,26762.21,27743.28,28090.81,27663.13,28256.53,28635.19,28812.67,29311.28,29926.98,30500.54,31372.97,31878.43,31790.61,31578.56,31988.83,32268.34,33566.27,34644.46,35075.9,33193.47,34668.1,36029.3,36115.2,36172.53,36820.45,37046.16,37567.91,38430.75,38731.81,39050.46,37239.09,38315.28,40016.5,40621.97,41164.65,41641.83,42130.84,2020.0
2931,652,GHA,NGDPRPC,Ghana,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2558.87,2405.06,2153.17,1971.01,2016.41,2099.05,2179.26,2271.94,2363.76,2414.29,2443.11,2499.97,2550.38,2608.82,2635.92,2681.47,2741.27,2829.64,2898.84,2956.05,2841.82,2876.76,2936.06,3012.32,3100.7,3215.64,3323.51,3379.88,3601.82,3722.69,3809.77,4237.78,4487.17,4701.01,4725.84,4718.89,4771.96,5050.03,5251.55,5479.54,5393.12,5556.33,5752.22,5869.81,6008.57,6199.28,6356.28,2018.0
2976,174,GRC,NGDPRPC,Greece,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",13922.53,13541.09,13309.78,13081.43,13275.07,13543.68,13572.89,13218.45,13743.21,14205.41,14117.33,14340.13,14308.51,13993.59,14193.27,14427.9,14767.48,15370.2,15873.38,16277.98,16872.43,17471.5,18069.81,19068.65,19988.72,20054.4,21120.76,21750.53,21628.73,20635.54,19450.61,17470.03,16286.88,15959.57,16183.96,16219.35,16251.12,16482.99,16782.07,17120.08,15716.94,16806.65,17653.48,18193.36,18593.18,18953.27,19269.94,2020.0
3021,328,GRD,NGDPRPC,Grenada,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",7991.68,7960.46,8062.99,8078.19,8189.17,8550.92,9159.03,10066.21,10496.94,11025.62,11565.26,11713.55,11534.77,11185.62,11263.79,11403.13,11818.76,12330.88,13725.32,14625.31,15304.8,14936.17,15390.89,16787.98,16624.5,18774.96,17977.19,19033.59,19164.02,17840.85,17676.11,17718.05,17404.89,17695.52,18867.77,19955.02,20577.35,21372.28,22189.34,22229.16,19237.62,19642.29,20739.09,21815.09,22699.75,23264.21,23780.13,2019.0
3066,258,GTM,NGDPRPC,Guatemala,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",23740.09,23300.48,21917.89,20831.84,20415.04,19784.83,19309.65,19502.95,19761.84,20040.41,20167.01,20291.33,20732.23,20940.71,21175.91,21606.0,21714.06,22104.06,22610.26,22924.45,22966.05,22976.25,23394.64,23446.75,23583.54,23751.28,24512.0,25419.21,25774.32,25375.91,25527.68,26094.57,26348.32,26698.38,27311.48,27853.29,28028.9,28316.06,28673.39,29188.32,28171.7,29128.53,29832.66,30334.24,30769.93,31211.87,31660.16,2020.0
3156,654,GNB,NGDPRPC,Guinea-Bissau,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",345522.88,336732.47,343658.41,325145.95,335973.54,343212.92,332792.16,344706.99,344580.32,347642.95,356349.54,373890.97,376909.51,376957.98,379590.07,386218.34,392014.42,406579.75,308589.4,352835.73,349198.78,358234.15,363552.71,354922.93,351533.52,366662.96,368425.91,369757.51,378083.12,378717.83,396937.33,419794.4,403722.26,407893.8,402962.86,418474.52,431194.98,442118.27,447127.97,457190.53,441085.97,445833.47,453582.44,466334.95,479441.57,493130.97,507422.94,2017.0
3201,336,GUY,NGDPRPC,Guyana,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",669497.96,671903.34,612594.78,543766.09,558041.0,563559.18,566634.56,571089.84,541780.41,521376.58,509897.51,542129.4,584024.5,630343.32,680969.14,711456.3,764899.93,807779.95,790758.95,811066.02,797997.4,814758.41,824186.07,819440.59,832696.02,816157.34,856265.44,913921.18,929494.24,956504.41,995660.41,1045629.86,1095418.27,1130961.06,1145517.75,1148880.71,1182903.37,1219891.7,1266955.64,1330781.28,1903688.74,2285348.24,3388361.79,4462010.32,4607681.37,4766029.48,4929560.86,2019.0
3246,263,HTI,NGDPRPC,Haiti,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",78385.6,77806.88,74297.66,71890.97,70760.88,70033.23,68979.11,67462.23,67043.19,64961.73,63372.91,63004.49,60403.87,56271.49,48688.75,52499.83,53663.88,54107.73,54294.38,54785.47,54317.07,53239.96,52944.16,53930.09,52386.78,53137.64,53200.82,54794.56,55331.22,57637.97,53507.19,55340.17,54737.44,56208.58,56291.22,56854.58,57016.54,57581.13,57686.03,55899.86,53270.64,52174.07,52153.48,52132.89,52112.32,52143.17,52174.04,2003.0
3291,268,HND,NGDPRPC,Honduras,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16114.13,16009.89,15312.47,14714.68,14892.37,15049.45,14716.7,15149.73,15386.41,15599.61,15174.55,15227.71,15636.15,16149.23,15494.84,15674.89,15777.6,16097.25,16099.09,15539.14,16222.37,16226.32,16404.58,16723.23,17334.59,17949.64,18689.13,19402.86,19787.03,18903.58,19215.94,19569.01,19999.59,20189.11,20441.6,20860.11,21298.04,21943.98,22394.31,22591.57,20211.22,20835.54,21366.53,21740.97,22143.34,22574.92,23059.28,2019.0
3336,532,HKG,NGDPRPC,Hong Kong SAR,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",107770.14,114951.14,116470.51,121398.67,131552.05,130818.3,143639.08,161441.24,173443.47,175692.13,181613.35,189879.28,199241.12,207701.57,215872.89,215685.49,218033.74,227391.01,211846.16,215383.27,229335.77,229977.86,233944.22,239725.47,259297.56,276821.93,293435.98,310870.66,316323.18,307111.09,325305.51,338215.06,341015.9,349647.2,357225.11,362912.84,367398.57,379474.85,386455.17,378225.72,359647.43,380583.68,391699.67,401644.0,410775.27,419755.12,429191.41,2020.0
3381,944,HUN,NGDPRPC,Hungary,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",2059773.44,2119608.82,2182020.08,2202586.16,2267779.65,2270926.97,2314287.43,2419648.49,2428489.53,2456393.59,2381098.13,2098274.72,2033882.94,2023845.72,2086516.17,2142293.41,2147382.72,2219177.94,2310436.09,2387661.37,2502174.62,2609732.26,2740183.19,2861386.71,3006799.05,3140293.82,3273687.51,3285201.87,3326909.51,3108353.6,3148570.9,3218561.49,3191382.9,3258312.04,3407107.32,3544776.08,3630210.48,3799286.69,4012627.94,4201014.02,3994006.45,4298870.56,4519500.3,4692681.81,4844334.69,4971813.58,5102647.08,2020.0
3426,176,ISL,NGDPRPC,Iceland,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",4003875.22,4131335.5,4168449.91,4020681.26,4136147.98,4233457.87,4469249.76,4812369.36,4741937.95,4671951.33,4691832.65,4643257.98,4419904.62,4432578.51,4546138.47,4518814.28,4707916.91,4944285.11,5259463.77,5405027.71,5606613.89,5742893.34,5710257.35,5794273.95,6201242.39,6513633.56,6779293.14,7166524.74,7144059.93,6515815.61,6365875.39,6466644.9,6512458.73,6760660.79,6794212.56,7021722.88,7387376.74,7564866.45,7704936.15,7703706.82,7061375.76,7205092.7,7385212.15,7544576.25,7625198.86,7812853.77,8001621.57,2018.0
3471,534,IND,NGDPRPC,India,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",19223.21,19909.73,20127.53,21099.29,21408.26,22029.61,22574.88,22963.06,24639.23,25559.35,26419.53,26159.64,27046.58,27778.56,29058.11,30665.03,32360.99,33047.98,34452.11,36699.13,37489.16,38668.48,39506.27,41946.14,44513.62,47884.14,51517.69,55719.83,57046.02,61016.65,66374.58,69874.5,72785.16,76522.62,81256.84,86779.9,92926.39,98192.16,103527.58,106531.51,98018.19,106294.19,114269.58,120658.49,127100.51,133789.31,140723.7,2013.0
3516,536,IDN,NGDPRPC,Indonesia,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",9769377.79,10308512.75,10335784.11,10560416.2,11140083.19,11350803.35,11930929.64,12468578.01,13080213.5,13991927.49,14955868.9,16025411.26,16792215.15,17832439.58,18864152.37,20081774.31,21404546.56,22154654.34,19026711.58,18958277.25,19674901.55,20105032.77,20714247.51,21399289.77,22159839.05,23091989.56,24019723.24,25184621.92,26678344.4,27539951.07,28884425.18,30115352.78,31484474.29,32780966.5,33965353.61,35144531.88,36498031.5,37928905.65,39467704.24,41021167.66,39682780.39,40644697.95,42649966.98,44939841.04,47015790.4,49072223.7,51190956.13,2020.0
3561,429,IRN,NGDPRPC,Islamic Republic of Iran,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",69322381.77,61006436.45,66398568.88,72705687.37,63057735.18,59434322.48,52031903.8,52290417.96,46189689.91,47426045.68,54655587.56,59090109.69,59463222.51,59339020.41,57610401.76,57357904.97,60042356.41,58719796.25,58846029.1,58047146.64,61002455.51,60475249.14,65671299.01,70648379.17,72625638.84,73813638.55,76288219.36,81504031.03,80690895.38,80467991.47,84030237.85,85114523.66,77857813.4,76793727.36,78764444.9,76740339.35,85956563.49,88130132.66,81877840.24,75492652.73,77239504.42,78357672.41,79129678.65,79910332.87,80700484.55,81494975.74,82298450.91,2019.0
3651,178,IRL,NGDPRPC,Ireland,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",16885.31,17096.37,17169.39,16927.41,17346.08,17628.94,17700.67,18314.6,18948.09,20132.76,21708.0,21939.8,22541.0,22936.14,24208.03,26416.88,28621.55,31367.13,33756.87,36891.22,39779.39,41241.79,42927.16,43503.85,45566.77,47031.79,47992.48,49128.2,46186.71,43530.31,44090.87,44399.85,44181.97,44493.4,47988.07,59476.87,59960.72,64587.81,69546.56,72019.4,75573.75,84621.49,86790.83,89355.6,91083.89,92837.44,94592.18,2020.0
3696,436,ISR,NGDPRPC,Israel,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",69944.74,72727.36,72462.63,72790.37,73451.19,75381.04,76862.73,81294.33,82811.64,82564.92,85358.69,84087.31,86988.14,87943.79,91743.5,97930.02,101270.45,102683.73,104416.57,105490.73,111792.23,109291.41,106914.47,106195.36,109465.4,112029.89,116404.96,121364.51,123323.05,121806.59,126386.72,130947.49,132189.12,135945.55,138863.71,139237.59,142613.57,146013.36,148927.36,151617.61,145723.36,153246.91,156659.11,159370.68,161635.14,163828.85,166083.83,2020.0
3741,136,ITA,NGDPRPC,Italy,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",20094.81,20174.21,20189.61,20362.33,20975.01,21515.96,22095.3,22774.3,23685.65,24438.81,24903.45,25239.66,25409.19,25175.6,25688.24,26376.47,26710.71,27184.19,27662.76,28110.14,29167.27,29717.04,29775.46,29716.06,29916.45,29936.44,30344.61,30679.15,30131.15,28338.78,28694.05,28772.57,27842.11,27251.48,27219.26,27454.04,27870.06,28380.65,28709.56,28850.37,26368.24,27917.47,29123.82,29614.61,29931.0,30239.52,30543.86,2019.0
3786,343,JAM,NGDPRPC,Jamaica,"Gross domestic product per capita, constant prices",GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).",215563.5,221129.39,224127.43,228854.92,230508.96,225021.5,238627.69,255145.97,243523.0,254471.28,262262.45,262717.71,268005.18,271678.1,274355.83,278735.68,276786.86,269618.43,263761.45,263803.07,263417.24,264463.06,264720.36,273441.64,276068.19,277541.57,284573.85,287661.75,284299.57,273638.22,268766.26,271855.85,269785.58,270053.12,271377.42,273352.16,277224.15,278675.31,283238.04,285660.83,256663.22,268102.92,274990.75,281280.99,286730.82,291576.73,295957.4,2019.0
