,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
2672,172,FIN,PCPIPCH,Finland,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",11.602,12.0,9.3,8.4,7.0,5.82,2.9,4.082,5.135,6.572,4.957,4.545,3.254,3.326,1.614,0.398,1.063,1.217,1.349,1.31,2.952,2.665,2.007,1.29,0.147,0.774,1.275,1.583,3.916,1.634,1.686,3.324,3.162,2.216,1.209,-0.156,0.389,0.839,1.169,1.137,0.383,1.892,1.611,1.6,1.76,1.9,1.9,2020.0
2717,132,FRA,PCPIPCH,France,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",13.057,13.333,11.978,9.46,7.674,5.831,2.539,3.289,2.701,6.569,0.323,3.406,2.455,2.234,1.667,1.768,2.081,1.267,0.677,0.575,1.815,1.783,1.939,2.169,2.336,1.887,1.892,1.608,3.16,0.101,1.737,2.29,2.214,0.989,0.611,0.088,0.306,1.166,2.097,1.297,0.525,1.962,1.62,1.167,1.316,1.207,1.319,2020.0
2762,646,GAB,PCPIPCH,Gabon,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",12.321,8.6,16.7,10.4,5.9,7.3,6.4,-1.0,-9.8,6.903,15.369,-9.83,-9.543,0.534,36.116,9.647,0.69,3.973,1.449,-1.935,0.504,2.136,0.164,2.105,0.408,1.171,-1.406,-1.021,5.263,1.885,1.447,1.262,2.683,0.48,4.512,-0.143,2.086,2.652,4.777,2.022,1.341,2.0,2.0,2.0,2.0,2.0,2.0,2020.0
2807,648,GMB,PCPIPCH,The Gambia,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",5.019,7.92,8.235,10.645,22.106,18.32,56.556,23.712,11.549,8.255,12.168,8.642,9.484,6.466,1.71,6.981,1.099,2.781,1.114,3.807,0.851,4.492,8.61,17.032,14.287,4.959,2.056,5.37,4.451,4.554,5.049,4.796,4.645,5.241,6.262,6.808,7.225,8.049,6.521,7.116,5.931,7.035,6.303,6.114,5.507,5.0,5.0,2020.0
2897,134,DEU,PCPIPCH,Germany,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",5.447,6.324,5.256,3.284,2.396,2.084,-0.125,0.242,1.274,2.778,2.687,3.474,5.046,4.476,2.717,1.733,1.274,1.507,0.596,0.647,1.413,1.9,1.326,1.074,1.78,1.928,1.775,2.271,2.754,0.246,1.119,2.482,2.159,1.607,0.769,0.68,0.367,1.702,1.935,1.354,0.371,2.881,1.508,1.346,1.576,1.795,2.026,2020.0
2942,652,GHA,PCPIPCH,Ghana,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",50.005,116.504,22.485,122.245,40.03,10.301,24.539,39.758,31.369,25.237,37.241,18.097,10.049,24.942,24.874,59.317,44.487,24.825,19.208,12.471,25.113,32.932,14.846,26.626,12.666,15.095,11.683,10.729,16.505,13.139,6.698,7.676,7.072,11.666,15.486,17.153,17.455,12.372,9.837,7.144,9.885,9.284,8.77,7.974,6.9,6.15,6.0,2019.0
2987,174,GRC,PCPIPCH,Greece,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",24.668,24.353,21.42,19.859,18.419,19.531,23.113,16.361,13.48,13.706,20.347,19.498,15.869,14.352,10.881,8.818,7.873,5.441,4.517,2.141,2.897,3.642,3.921,3.45,3.02,3.486,3.314,2.989,4.23,1.347,4.704,3.118,1.035,-0.854,-1.394,-1.094,0.013,1.138,0.774,0.517,-1.262,-0.114,0.367,1.075,1.595,1.85,1.9,2020.0
3032,328,GRD,PCPIPCH,Grenada,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",15.485,18.787,7.813,6.095,5.66,2.501,0.557,-0.872,4.0,5.593,2.724,2.645,3.778,2.809,6.435,3.027,2.032,1.245,1.405,0.574,2.142,1.671,1.067,2.155,2.313,3.476,4.252,3.859,8.033,-0.309,3.437,3.033,2.411,-0.044,-0.983,-0.584,1.716,0.911,0.805,0.599,-0.742,2.513,0.629,1.248,2.005,1.999,1.999,2020.0
3077,258,GTM,PCPIPCH,Guatemala,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",10.667,11.4,4.898,6.719,3.208,19.176,32.78,10.848,10.295,12.988,37.977,35.113,10.241,13.363,12.507,8.41,11.057,9.235,6.617,5.209,5.979,7.284,8.136,5.602,7.579,9.107,6.562,6.822,11.355,1.86,3.86,6.215,3.783,4.343,3.418,2.389,4.448,4.425,3.752,3.7,3.214,4.759,4.467,4.317,4.136,4.188,4.274,2020.0
3122,656,GIN,PCPIPCH,Guinea,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",39.985,35.0,29.915,30.263,26.01,19.038,64.7,36.89,27.291,28.256,25.694,19.682,16.559,7.135,4.22,5.554,2.986,1.937,5.103,4.554,6.766,5.377,2.96,11.036,17.463,31.358,34.702,22.861,18.367,4.682,15.466,21.351,15.227,11.887,9.712,8.151,8.174,8.914,9.826,9.471,10.602,11.6,9.9,8.0,7.8,7.8,7.8,2020.0
3167,654,GNB,PCPIPCH,Guinea-Bissau,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",64.762,41.94,16.542,23.309,64.855,112.71,26.548,86.771,60.309,80.788,33.001,57.599,69.444,48.227,15.176,45.133,50.933,49.065,8.071,-2.092,8.61,3.252,3.302,-3.474,0.821,3.358,1.953,4.627,10.445,-1.637,1.071,5.055,2.061,0.779,-1.032,1.481,2.707,-0.186,0.381,0.286,1.463,1.904,2.0,2.0,2.0,2.0,2.0,2020.0
3212,336,GUY,PCPIPCH,Guyana,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",14.088,22.235,20.607,15.288,25.139,15.031,7.9,28.7,39.9,89.5,64.3,103.1,26.7,8.4,12.4,12.222,7.092,3.556,4.568,7.533,6.112,2.648,5.36,5.979,4.67,6.925,6.677,12.2,8.102,2.952,4.302,4.408,2.391,1.909,0.684,-0.865,0.827,1.944,1.272,2.092,0.722,3.24,2.679,2.862,3.019,3.103,3.103,2020.0
3257,263,HTI,PCPIPCH,Haiti,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",19.079,10.858,7.359,10.244,6.402,10.649,3.28,-11.449,4.105,6.924,21.276,15.42,19.358,22.556,42.557,30.2,20.584,14.297,12.855,7.998,11.459,16.492,9.345,26.734,28.316,16.758,14.227,8.95,14.376,3.43,4.136,7.385,6.78,6.776,3.944,7.524,13.378,14.738,12.885,17.308,22.945,16.166,15.542,15.851,12.465,12.482,11.602,2020.0
3302,268,HND,PCPIPCH,Honduras,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",18.074,9.406,9.023,8.213,4.726,3.363,4.353,2.487,4.491,9.85,23.323,33.949,8.741,10.775,21.769,29.432,23.845,20.2,13.668,11.664,11.047,9.675,7.691,7.674,8.114,8.809,5.578,6.936,11.403,5.496,4.699,6.762,5.218,5.186,6.082,3.158,2.725,3.934,4.348,4.365,3.468,4.567,3.674,4.0,4.0,4.0,4.0,2019.0
3347,532,HKG,PCPIPCH,Hong Kong SAR,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",4.444,9.479,11.016,9.923,8.549,3.556,3.575,5.671,7.83,10.219,10.318,11.192,9.586,8.796,8.816,9.034,6.324,5.818,2.827,-3.967,-3.723,-1.61,-3.046,-2.587,-0.367,0.914,2.0,2.035,4.303,0.579,2.293,5.305,4.054,4.338,4.424,2.991,2.409,1.494,2.406,2.883,0.251,1.9,2.1,2.3,2.4,2.5,2.5,2020.0
3392,944,HUN,PCPIPCH,Hungary,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",9.286,4.511,7.016,6.403,8.651,7.007,5.292,8.682,15.788,16.95,28.97,34.234,22.95,22.451,18.866,28.303,23.463,18.294,14.168,10.021,9.784,9.157,5.265,4.663,6.751,3.556,3.916,7.967,6.051,4.201,4.867,3.921,5.668,1.721,-0.222,-0.07,0.419,2.408,2.849,3.371,3.319,4.539,3.582,3.289,2.984,3.03,3.046,2020.0
3437,176,ISL,PCPIPCH,Iceland,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",58.548,50.864,51.019,84.275,29.17,32.376,21.273,18.763,25.456,14.503,15.513,6.809,3.959,4.083,1.55,1.655,2.252,1.796,1.703,3.22,5.12,6.396,5.177,2.062,3.152,4.0,6.674,5.066,12.673,12.003,5.4,3.997,5.187,3.872,2.047,1.634,1.696,1.758,2.686,3.008,2.851,4.258,3.074,2.5,2.5,2.5,2.5,2020.0
3482,534,IND,PCPIPCH,India,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",11.346,12.654,7.736,12.558,6.517,6.251,8.889,9.059,7.214,4.569,11.197,13.483,9.863,7.279,10.275,9.962,9.432,6.842,13.127,5.698,3.831,4.311,3.981,3.864,3.824,4.404,6.697,6.204,9.089,12.314,10.528,9.5,10.0,9.4,5.8,4.9,4.5,3.602,3.428,4.762,6.175,5.557,4.876,4.317,4.09,4.018,4.047,2020.0
3527,536,IDN,PCPIPCH,Indonesia,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",18.017,12.244,9.481,11.787,10.475,4.705,5.821,9.25,8.072,6.407,7.8,9.435,7.546,9.664,8.528,9.415,7.981,6.237,58.447,20.47,3.688,11.466,11.903,6.792,6.06,10.465,13.101,6.32,9.868,4.803,5.141,5.343,3.981,6.411,6.397,6.361,3.527,3.809,3.292,2.82,2.033,1.551,2.842,3.195,2.955,2.958,2.961,2020.0
3572,429,IRN,PCPIPCH,Islamic Republic of Iran,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",20.627,24.199,18.681,19.742,12.578,4.378,23.722,27.708,28.9,17.401,9.0,20.168,24.476,22.472,34.862,49.32,23.918,16.544,18.454,20.24,12.292,11.538,15.827,15.573,15.324,10.252,12.0,18.414,25.304,10.816,12.299,21.527,30.57,34.7,15.56,11.919,9.05,9.641,30.223,34.623,36.442,39.339,27.5,25.0,25.0,25.0,25.0,2021.0
3662,178,IRL,PCPIPCH,Ireland,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",18.345,20.243,17.189,10.397,8.636,5.468,3.041,3.154,2.166,3.99,3.357,3.132,3.15,1.418,2.366,2.518,2.167,1.253,2.119,2.436,5.302,3.987,4.686,4.01,2.3,2.201,2.665,2.898,3.119,-1.684,-1.619,1.195,1.892,0.538,0.309,-0.05,-0.175,0.259,0.708,0.86,-0.459,1.9,1.9,2.0,2.0,2.0,2.0,2020.0
3707,436,ISR,PCPIPCH,Israel,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",316.595,116.808,120.364,145.638,373.821,304.584,48.155,19.853,16.231,20.249,17.173,19.006,11.948,10.944,12.342,10.043,11.277,9.001,5.435,5.194,1.147,1.085,5.708,0.653,-0.422,1.344,2.112,0.51,4.593,3.327,2.677,3.449,1.706,1.516,0.486,-0.634,-0.546,0.245,0.817,0.844,-0.588,1.408,1.818,1.565,1.6,1.6,1.612,2020.0
3752,136,ITA,PCPIPCH,Italy,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",21.8,19.51,16.46,14.7,10.74,8.969,5.82,4.72,5.09,6.245,6.395,6.222,5.003,4.497,4.164,5.393,3.983,1.849,2.031,1.651,2.58,2.324,2.612,2.813,2.257,2.207,2.229,2.025,3.492,0.765,1.62,2.935,3.315,1.245,0.234,0.108,-0.05,1.326,1.243,0.634,-0.145,1.659,1.788,1.153,1.232,1.324,1.391,2020.0
3797,343,JAM,PCPIPCH,Jamaica,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",17.984,9.172,6.83,16.657,31.255,29.7,24.4,11.2,8.2,16.12,24.779,51.021,77.287,21.635,35.543,19.91,26.405,9.658,8.632,5.951,8.07,6.881,6.992,10.131,13.521,15.099,8.52,9.287,22.026,9.576,12.616,7.522,6.892,9.36,8.275,3.681,2.35,4.378,3.74,3.91,5.21,5.605,6.25,6.02,5.34,5.09,5.04,2019.0
3842,158,JPN,PCPIPCH,Japan,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",7.808,4.936,2.749,1.881,2.251,2.038,0.608,0.128,0.654,2.294,3.071,3.273,1.727,1.254,0.69,-0.088,0.138,1.699,0.652,-0.346,-0.687,-0.694,-0.897,-0.263,-0.01,-0.288,0.256,0.047,1.383,-1.331,-0.742,-0.278,-0.049,0.332,2.758,0.799,-0.124,0.486,0.989,0.468,-0.027,-0.168,0.538,0.664,0.833,0.953,0.963,2020.0
3887,439,JOR,PCPIPCH,Jordan,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",10.909,7.65,7.614,4.953,4.045,2.808,0.0,-0.21,6.705,25.668,16.192,8.155,4.017,3.304,3.524,2.353,6.501,3.038,3.079,0.598,0.674,1.768,1.835,1.627,3.365,3.491,6.255,4.278,12.712,-1.286,4.931,4.179,4.609,4.898,2.989,-1.098,-0.624,3.614,4.451,0.677,0.397,1.647,1.987,2.511,2.496,2.496,2.497,2020.0
3977,664,KEN,PCPIPCH,Kenya,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",13.858,11.603,20.667,11.398,10.284,13.007,2.534,8.638,12.265,13.789,17.782,20.084,27.332,45.979,28.814,1.554,8.864,12.096,5.612,4.984,7.77,5.824,2.156,5.983,8.381,7.823,6.041,4.265,15.101,10.552,4.309,14.022,9.378,5.717,6.878,6.582,6.318,7.985,4.69,5.204,5.166,6.0,5.0,5.038,5.038,5.0,5.0,2020.0
4022,826,KIR,PCPIPCH,Kiribati,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",16.1,7.7,5.486,6.311,5.442,4.491,6.607,-10.211,1.135,5.609,3.951,6.077,4.217,6.109,4.0,4.1,-1.667,2.554,3.668,1.755,0.377,6.002,3.176,1.633,-0.74,-0.351,-0.997,3.593,13.665,9.816,-3.9,1.497,-3.046,-1.488,2.104,0.572,1.917,0.356,0.564,-1.813,1.811,3.307,4.147,2.602,2.035,1.619,1.387,2019.0
4067,542,KOR,PCPIPCH,Korea,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",28.697,21.352,7.191,3.421,2.274,2.46,2.75,3.048,7.146,5.701,8.574,9.333,6.213,4.801,6.266,4.481,4.925,4.439,7.513,0.813,2.259,4.066,2.763,3.515,3.591,2.754,2.242,2.535,4.674,2.757,2.939,4.026,2.187,1.301,1.275,0.706,0.972,1.944,1.476,0.383,0.537,2.188,1.648,1.6,1.8,2.0,2.0,2020.0
4157,443,KWT,PCPIPCH,Kuwait,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",6.928,7.375,7.777,4.718,1.177,1.49,0.954,0.655,1.468,3.342,15.798,8.132,-0.323,0.603,2.374,2.533,3.038,0.809,0.6,3.083,1.569,1.448,0.797,0.986,1.257,4.12,3.092,5.465,6.3,4.61,4.496,4.905,3.199,2.703,3.127,3.678,3.482,1.507,0.579,1.1,2.109,3.162,3.0,3.0,3.0,3.0,3.0,2020.0
4247,544,LAO,PCPIPCH,Lao P.D.R.,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",188.816,33.7,70.381,62.511,27.175,114.698,35.002,6.112,14.8,59.7,-26.317,13.439,9.847,5.65,7.67,19.075,19.147,19.544,90.141,128.409,8.369,7.809,10.633,15.489,10.467,7.167,6.546,4.662,7.629,0.141,5.983,7.569,4.255,6.371,4.129,1.277,1.597,0.825,2.04,3.323,5.104,4.9,3.7,3.1,3.1,3.1,3.1,2020.0
4337,446,LBN,PCPIPCH,Lebanon,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",23.9,19.3,18.6,7.2,17.6,69.4,95.4,487.2,155.0,72.2,68.9,50.115,99.847,24.737,8.235,10.282,8.879,7.748,4.549,0.241,-0.356,-0.367,1.759,1.268,1.672,-1.426,4.092,4.058,10.698,0.787,3.983,4.971,6.581,4.821,1.799,-3.696,-0.816,4.476,4.551,2.895,84.864,,,,,,,2020.0
4382,666,LSO,PCPIPCH,Lesotho,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",19.629,12.214,12.416,17.549,10.812,13.241,18.152,11.634,11.585,14.843,11.466,17.857,17.047,13.768,7.25,9.962,9.058,8.55,7.775,8.644,6.131,6.919,12.562,7.166,5.023,3.438,6.073,8.012,10.715,7.38,3.495,5.037,6.051,4.865,5.37,3.218,6.597,4.448,4.752,5.187,4.978,5.831,5.274,4.985,5.5,5.5,5.5,2020.0
4472,672,LBY,PCPIPCH,Libya,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",14.286,13.194,13.804,10.512,12.439,9.111,3.38,4.423,3.131,4.464,0.721,11.7,9.45,7.474,10.671,8.342,3.996,3.586,3.719,2.574,-2.907,-8.839,-9.863,-2.057,1.252,2.658,1.465,6.211,10.401,2.448,2.458,15.902,6.072,2.594,2.433,14.848,24.013,28.047,-1.196,0.214,2.817,21.11,8.0,6.5,5.5,5.0,4.95,2020.0
4562,137,LUX,PCPIPCH,Luxembourg,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",6.3,8.073,9.357,8.669,5.637,4.094,0.3,-0.1,1.4,3.4,3.7,3.1,3.2,3.6,2.2,1.9,1.156,1.371,0.972,1.021,3.782,2.404,2.056,2.528,3.244,3.761,2.962,2.655,4.092,0.007,2.795,3.728,2.889,1.698,0.694,0.06,0.042,2.112,2.013,1.653,0.004,2.654,1.37,1.877,1.921,1.9,1.9,2020.0
4652,674,MDG,PCPIPCH,Madagascar,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",18.278,30.457,31.907,19.469,9.72,10.566,14.492,15.461,26.338,9.017,11.859,8.54,14.567,9.99,38.992,49.036,19.761,4.492,6.21,7.189,11.57,7.917,16.499,-1.704,13.956,18.364,10.766,10.288,9.297,8.954,9.247,9.483,5.714,5.826,6.08,7.404,6.056,8.59,8.598,5.623,4.188,6.0,6.4,6.225,6.05,5.875,5.7,2020.0
4697,676,MWI,PCPIPCH,Malawi,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",19.19,12.0,9.524,13.768,19.745,10.638,14.183,25.053,33.838,12.453,11.857,8.227,23.236,22.775,34.659,83.148,37.733,9.137,29.779,44.759,29.597,7.641,7.714,7.827,7.976,8.16,8.337,8.516,8.716,8.416,7.409,7.621,21.296,28.279,23.775,21.86,21.727,11.541,9.215,9.378,8.639,9.456,9.038,6.895,5.701,5.021,5.003,2020.0
4742,548,MYS,PCPIPCH,Malaysia,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",6.724,9.7,5.834,3.704,3.904,2.587,0.35,0.737,0.29,2.557,3.043,4.328,4.778,3.547,3.687,3.468,3.479,2.655,5.293,2.731,1.551,1.427,1.793,1.074,1.42,3.039,3.621,2.027,5.429,0.597,1.72,3.174,1.664,2.105,3.143,2.104,2.076,3.799,0.969,0.663,-1.139,2.5,2.0,2.0,2.0,2.0,2.01,2020.0
4787,556,MDV,PCPIPCH,Maldives,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",27.877,11.1,-0.81,9.891,0.991,-9.158,9.1,11.7,6.484,7.164,15.542,12.5,16.857,20.126,3.386,5.488,6.244,7.579,-1.41,2.956,-1.178,0.673,0.927,-2.803,6.339,2.46,3.5,6.795,12.041,4.53,6.15,11.273,10.891,3.997,2.448,1.371,0.801,2.272,1.367,1.326,-1.594,1.43,2.285,1.939,1.787,2.015,2.015,2020.0
4832,678,MLI,PCPIPCH,Mali,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",20.25,12.717,3.852,10.5,10.714,9.078,-1.387,-14.936,8.948,-0.158,1.608,1.508,-5.907,-0.568,24.289,11.643,6.452,-0.673,4.07,-1.164,-0.761,5.174,5.026,-1.309,-3.109,6.414,1.519,1.456,9.121,2.217,1.289,3.051,5.32,-2.383,2.73,1.442,-1.8,1.764,1.734,-2.894,0.536,3.044,2.047,2.03,2.0,2.0,2.0,2020.0
4877,181,MLT,PCPIPCH,Malta,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",2.692,11.61,5.817,-0.925,-0.443,-0.236,2.031,0.416,0.946,0.866,2.975,2.552,1.845,4.031,4.128,3.973,1.964,3.924,3.686,2.294,3.037,2.514,2.614,1.931,2.726,2.522,2.576,0.697,4.684,1.84,2.041,2.513,3.227,0.979,0.771,1.176,0.9,1.261,1.741,1.523,0.787,0.707,1.803,1.982,2.002,2.003,2.008,2020.0
5012,684,MUS,PCPIPCH,Mauritius,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",33.04,26.45,13.384,7.452,5.525,8.321,4.336,0.719,3.6,13.61,10.705,12.817,2.857,15.288,7.335,6.026,6.553,6.831,6.808,6.882,4.217,5.391,6.414,2.686,4.71,4.937,8.914,8.825,9.723,2.524,2.924,6.532,3.86,3.535,3.224,1.275,0.999,3.675,3.231,0.454,2.52,5.145,6.634,3.004,3.223,3.255,3.27,2020.0
5057,273,MEX,PCPIPCH,Mexico,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",26.471,28.048,59.119,101.769,65.441,57.786,86.455,131.966,113.5,19.918,26.65,22.608,15.517,9.764,6.986,35.062,34.35,20.597,15.916,16.565,9.486,6.367,5.037,4.551,4.694,3.99,3.633,3.969,5.129,5.296,4.155,3.404,4.112,3.804,4.019,2.719,2.82,6.042,4.898,3.636,3.399,5.373,3.846,3.0,3.0,3.0,3.0,2020.0
5282,686,MAR,PCPIPCH,Morocco,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",9.408,12.493,10.528,6.208,12.448,7.729,8.734,2.699,2.369,3.138,6.026,8.991,5.74,5.183,5.142,6.124,2.987,1.041,2.745,0.69,1.923,0.613,2.779,1.163,1.493,0.983,3.285,2.036,3.891,2.559,0.871,0.661,0.684,1.583,0.385,1.411,1.546,0.744,1.569,0.24,0.622,1.4,1.2,1.6,1.8,2.0,2.0,2020.0
5327,688,MOZ,PCPIPCH,Mozambique,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",2.0,4.2,17.695,28.198,30.044,30.785,40.491,164.115,58.507,42.076,43.723,33.258,45.076,42.255,63.123,47.668,48.491,7.36,1.487,2.874,12.713,9.061,16.769,13.455,12.634,6.428,13.245,10.404,14.505,3.785,12.428,11.165,2.602,4.261,2.561,3.552,17.417,15.113,3.911,2.781,3.142,6.176,6.445,5.501,5.501,5.501,5.501,2019.0
5507,558,NPL,PCPIPCH,Nepal,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",9.8,13.447,10.381,14.197,6.214,4.127,15.854,13.285,11.024,8.078,8.926,7.943,21.061,8.871,8.951,7.677,7.179,8.101,8.326,11.379,3.393,2.435,2.896,4.743,3.963,4.539,7.963,6.203,6.677,12.624,9.565,9.566,8.305,9.873,9.039,7.212,9.932,4.454,4.147,4.639,6.15,3.598,5.695,5.672,5.6,5.45,5.35,2021.0
5597,196,NZL,PCPIPCH,New Zealand,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",17.079,15.451,16.126,7.445,6.129,15.38,13.221,15.762,6.351,5.716,6.098,2.602,1.015,1.288,1.745,3.755,2.286,1.187,1.265,-0.114,2.615,2.626,2.677,1.754,2.29,3.037,3.365,2.376,3.959,2.116,2.302,4.028,1.06,1.134,1.228,0.293,0.646,1.851,1.598,1.62,1.715,2.962,2.217,2.015,1.964,2.014,1.977,2020.0
5642,278,NIC,PCPIPCH,Nicaragua,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",35.135,23.8,28.5,33.6,141.3,571.4,885.2,13109.5,4775.2,7428.7,3004.1,116.6,21.9,13.5,3.7,11.118,11.651,9.189,13.046,11.212,11.547,7.357,3.75,5.302,8.47,9.599,9.14,11.127,19.826,3.687,5.455,8.082,7.194,7.136,6.036,3.997,3.524,3.851,4.947,5.376,3.682,4.132,3.609,3.5,3.5,3.5,3.5,2020.0
