,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
3845,158,JPN,FLIBOR6,Japan,Six-month London interbank offered rate (LIBOR),,Percent,,,10.861,7.932,7.057,6.546,6.461,6.563,5.017,4.269,4.562,5.501,7.836,7.161,4.321,2.956,2.356,1.264,0.706,0.654,0.711,0.239,0.315,0.154,0.086,0.072,0.064,0.07,0.365,0.861,1.002,0.67,0.431,0.341,0.325,0.236,0.178,0.132,0.013,0.015,0.015,-0.015,-0.028,-0.05,-0.005,,,,,2020.0
8390,111,USA,FLIBOR6,United States,Six-month London interbank offered rate (LIBOR),,Percent,,,14.008,16.82,13.586,9.897,11.188,8.645,6.825,7.314,8.128,9.268,8.316,6.077,3.932,3.426,5.071,6.098,5.591,5.844,5.538,5.529,6.649,3.728,1.882,1.23,1.792,3.765,5.273,5.252,3.045,1.121,0.518,0.507,0.687,0.409,0.329,0.484,1.056,1.476,2.49,2.32,0.691,0.223,0.408,,,,,2020.0
