,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
4744,548,MYS,PCPIEPCH,Malaysia,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",7.135,8.467,5.511,3.117,1.716,1.044,1.431,0.392,3.513,2.112,7.007,4.401,4.797,3.467,3.485,3.238,3.262,2.916,5.313,2.466,1.204,1.189,1.603,1.157,2.183,3.211,3.146,2.288,4.473,1.019,2.119,2.964,1.248,3.223,2.663,2.683,1.742,3.51,0.165,0.991,-1.39,2.5,2.0,2.0,2.0,2.0,2.01,2020.0
4879,181,MLT,PCPIEPCH,Malta,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",12.663,8.445,4.482,-3.217,1.248,0.48,1.424,0.815,0.682,-2.749,6.215,1.02,2.446,4.583,3.496,3.637,1.872,4.601,2.912,4.348,1.017,3.565,2.052,2.447,1.885,3.371,0.772,3.054,4.982,-0.439,4.044,1.476,2.75,1.01,0.381,1.253,0.963,1.336,1.239,1.283,0.164,1.607,1.729,2.006,2.002,2.005,2.01,2020.0
5284,686,MAR,PCPIEPCH,Morocco,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",9.689,13.227,6.71,12.538,7.54,9.464,4.38,2.398,1.543,5.608,7.543,8.177,3.895,5.949,5.692,4.148,3.913,1.513,2.219,0.907,1.67,1.706,1.429,1.776,0.542,2.095,3.283,1.986,4.229,0.083,1.831,0.477,2.091,0.176,1.511,0.586,1.723,1.699,0.1,1.027,-0.912,1.1,1.2,1.6,1.8,2.0,2.0,2020.0
5824,142,NOR,PCPIEPCH,Norway,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",13.477,11.96,11.869,7.162,5.941,5.607,8.85,7.317,5.682,4.301,4.296,2.801,2.244,1.881,1.846,2.115,1.775,2.326,2.415,2.774,2.969,2.097,2.696,0.625,1.118,1.843,2.171,2.834,2.181,2.022,2.753,0.107,1.392,2.006,2.07,2.333,3.469,1.628,3.487,1.366,1.438,2.3,2.0,2.0,2.0,2.0,2.0,2019.0
5914,564,PAK,PCPIEPCH,Pakistan,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",15.125,10.432,3.793,8.827,3.409,4.976,4.703,4.681,10.788,5.485,13.81,12.659,14.464,9.63,11.802,12.079,10.277,13.732,5.283,3.684,5.103,2.535,4.428,1.919,8.457,8.736,7.648,6.997,21.529,10.964,11.762,13.313,11.265,5.853,8.225,3.158,3.191,3.932,5.212,8.0,8.592,9.699,9.238,7.345,6.489,6.537,6.529,2020.0
6004,283,PAN,PCPIEPCH,Panama,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",15.495,3.269,4.258,2.094,1.457,0.926,0.369,0.436,0.851,0.287,0.496,0.787,1.649,0.954,1.323,0.84,2.313,-0.452,1.362,1.523,0.706,0.0,1.753,-0.2,1.605,3.356,2.197,6.355,6.766,1.893,4.927,6.313,4.634,3.737,0.97,0.294,1.463,0.481,0.158,-0.064,-1.575,2.0,2.0,2.0,2.0,2.0,2.0,2020.0
6094,288,PRY,PCPIEPCH,Paraguay,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",28.442,28.442,28.442,28.442,28.442,28.442,28.442,28.442,28.442,28.442,44.064,11.84,17.775,20.37,18.296,10.533,8.176,6.199,14.644,5.404,8.644,8.385,14.646,9.322,2.814,9.858,12.481,5.966,7.5,1.86,7.215,4.94,3.977,3.747,4.214,3.105,3.922,4.515,3.2,2.81,2.168,4.0,4.0,4.0,4.0,4.0,4.0,2019.0
6184,566,PHL,PCPIEPCH,Philippines,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",15.429,16.337,8.085,13.126,50.826,5.656,-0.336,7.047,9.566,15.248,18.178,13.139,7.419,7.207,10.924,8.081,7.477,6.522,10.0,3.896,8.571,3.618,2.063,2.488,7.132,5.949,4.144,3.594,7.807,4.483,3.63,4.14,2.854,3.766,1.91,0.75,2.233,2.912,5.128,2.523,3.527,3.292,2.896,3.0,3.0,3.0,3.0,2020.0
6274,182,PRT,PCPIEPCH,Portugal,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",13.163,25.397,18.987,33.511,21.514,16.721,10.393,8.906,11.916,11.482,14.045,9.323,8.048,5.908,3.873,3.392,2.839,2.078,2.821,1.697,3.824,3.911,4.022,2.28,2.568,2.54,2.523,2.742,0.842,-0.141,2.444,3.498,2.09,0.171,-0.27,0.291,0.881,1.618,0.635,0.369,-0.29,3.133,1.455,1.362,1.392,1.351,1.351,2020.0
6679,456,SAU,PCPIEPCH,Saudi Arabia,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",4.402,2.811,0.946,0.208,-1.559,-3.071,-3.173,-1.589,0.908,1.0,2.079,4.559,-0.371,0.838,0.646,5.046,0.873,-0.433,-0.174,-1.208,-1.732,-0.587,0.591,0.294,0.439,1.166,2.45,7.314,5.374,3.483,3.726,2.549,3.616,2.508,1.915,1.253,0.928,-1.021,1.858,-0.203,5.381,1.588,2.223,1.976,1.992,2.011,2.011,2020.0
6904,576,SGP,PCPIEPCH,Singapore,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",6.002,10.344,0.826,1.144,0.912,0.687,-1.377,1.526,1.406,3.311,3.819,2.875,1.79,2.554,2.875,0.842,2.0,2.048,-1.429,0.677,2.063,-0.588,0.436,0.745,1.311,1.26,0.809,3.82,5.366,-0.527,4.59,5.534,4.324,1.499,-0.076,-0.639,0.163,0.375,0.465,0.761,0.024,1.348,1.677,1.506,1.508,1.491,1.481,2020.0
7219,184,ESP,PCPIEPCH,Spain,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",15.191,14.399,14.009,12.235,9.009,8.178,8.261,4.593,5.844,6.893,6.542,5.524,5.36,4.926,4.336,4.32,3.273,1.879,1.358,2.778,4.007,2.707,4.036,2.605,3.227,3.735,2.666,4.221,1.432,0.795,2.988,2.378,2.868,0.252,-1.041,0.017,1.57,1.112,1.183,0.788,-0.532,2.493,1.407,1.535,1.786,1.67,1.7,2020.0
7264,524,LKA,PCPIEPCH,Sri Lanka,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",24.672,18.27,5.388,21.435,9.482,1.482,9.074,10.167,15.03,15.103,19.622,9.015,13.815,10.32,4.21,11.512,16.801,10.741,3.724,3.984,10.837,10.817,11.289,12.182,13.075,7.495,13.347,18.805,13.905,5.065,6.799,4.861,9.272,4.646,1.351,4.571,4.463,7.149,2.766,4.83,4.23,6.0,6.5,6.5,6.0,5.5,5.0,2020.0
7354,362,LCA,PCPIEPCH,St. Lucia,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",21.45,9.463,0.553,1.324,1.534,0.99,4.51,5.066,1.607,3.779,6.012,6.31,3.156,0.728,5.857,4.645,-2.285,1.937,3.604,1.999,6.892,2.974,-0.676,0.51,3.499,5.18,0.675,6.794,3.404,-3.091,4.226,4.784,5.009,-0.74,3.669,-2.602,-2.835,1.98,2.17,-0.703,-0.367,3.839,1.799,2.0,2.0,2.0,2.0,2020.0
7399,364,VCT,PCPIEPCH,St. Vincent and the Grenadines,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",18.889,8.431,4.834,5.124,2.112,1.273,0.55,3.438,2.111,3.48,9.149,2.292,3.073,4.503,0.434,3.148,3.637,0.797,3.306,-1.808,1.408,2.168,-0.446,2.791,1.264,3.897,4.808,8.338,9.384,-2.206,0.86,4.738,1.037,0.0,0.093,-2.05,0.951,3.016,1.372,0.451,-0.988,2.236,2.005,1.995,2.045,2.045,2.045,2020.0
7534,144,SWE,PCPIEPCH,Sweden,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",14.074,9.131,9.647,9.203,8.158,5.627,3.322,5.125,5.983,6.618,5.21,6.49,0.524,5.126,2.638,2.312,0.474,2.642,0.066,0.973,1.505,3.038,1.592,1.911,1.127,1.109,1.401,2.295,2.666,2.324,1.781,0.834,0.972,0.253,0.308,0.849,1.411,1.765,2.208,1.696,0.39,2.0,1.4,1.63,1.84,1.94,1.94,2020.0
7579,146,CHE,PCPIEPCH,Switzerland,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",4.426,6.57,5.424,2.095,2.882,3.188,0.018,1.865,1.97,5.04,5.323,5.256,3.454,2.485,0.416,1.915,0.752,0.348,-0.194,1.643,1.489,0.332,0.88,0.56,1.289,0.975,0.629,2.022,0.719,0.296,0.535,-0.586,-0.435,0.082,-0.307,-1.276,0.013,0.856,0.691,0.152,-0.827,0.882,0.567,0.731,0.992,0.992,0.992,2020.0
7669,528,TWN,PCPIEPCH,Taiwan Province of China,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",22.037,7.656,2.428,-1.185,1.645,-1.298,2.614,1.931,1.111,3.134,4.558,3.88,3.417,4.629,2.652,4.57,2.52,0.266,2.114,0.154,1.641,-1.685,0.768,-0.059,1.619,2.206,0.678,3.333,1.26,-0.247,1.236,2.028,1.613,0.338,0.602,0.132,1.693,1.216,-0.059,1.143,0.049,1.6,1.5,1.403,1.437,1.437,1.437,2020.0
8344,112,GBR,PCPIEPCH,United Kingdom,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",15.157,12.017,5.364,5.333,4.603,5.611,3.75,3.715,7.688,5.496,7.847,7.014,2.681,2.435,1.791,2.822,2.404,1.781,1.385,1.123,0.955,1.021,1.524,1.315,1.436,2.127,2.715,2.119,3.88,2.121,3.38,4.631,2.634,2.067,0.913,0.056,1.208,3.032,2.281,1.423,0.536,3.5,2.0,2.0,2.0,2.0,2.0,2020.0
8389,111,USA,PCPIEPCH,United States,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",11.887,8.569,4.017,3.93,3.896,3.309,1.693,4.184,4.491,4.932,5.763,2.929,3.148,2.654,2.722,2.705,3.088,1.686,1.607,2.939,3.427,1.552,2.616,1.909,3.209,3.683,2.199,4.084,0.701,1.919,1.689,3.086,1.822,1.319,0.524,0.695,2.179,2.171,1.911,2.063,1.553,5.149,2.639,2.64,2.554,2.432,2.238,2020.0
8434,298,URY,PCPIEPCH,Uruguay,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",42.82,29.361,20.532,51.511,66.125,83.001,70.652,57.285,69.007,89.177,128.954,81.449,58.911,52.882,44.091,35.443,24.328,15.169,8.615,4.181,5.035,3.59,25.956,10.188,7.587,4.896,6.38,8.507,9.2,5.9,6.929,8.6,7.477,8.525,8.258,9.436,8.103,6.552,7.96,8.788,9.413,7.2,5.8,5.0,4.5,4.5,4.5,2020.0
8524,846,VUT,PCPIEPCH,Vanuatu,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, end of period consumer prices (Index).",18.361,26.731,-1.202,4.812,3.166,0.921,8.011,17.687,5.896,7.86,4.324,5.626,5.142,1.747,2.661,1.672,-0.082,5.103,4.386,0.0,4.116,2.314,2.262,2.949,0.806,1.865,1.918,4.106,5.834,2.427,3.291,1.197,0.798,1.511,1.063,1.473,2.142,3.315,1.899,3.47,6.988,3.911,2.265,2.165,2.165,2.165,2.165,2019.0
